time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.1400000000000006,-0.04363789256262549,-0.12074991851765614,11.204798399416667,6.172091687672463,0.01749500960822381,0.0,-0.13274888984891597,-0.4851518873658056,2.2712879272862843,-0.13901084083050974,-0.0326858769247362,0.0,445.62347265931635,445.1232594121681,444.52658712004734,446.07309290666524
1.2000000000000006,-0.052077177688663004,-0.15296478938800184,11.350854006053279,6.163354169138756,0.01606679241979503,0.0,-0.14832383710041275,-0.589749218464959,2.5963914376497006,-0.16406486987070443,-0.010239568499370811,0.0,510.44903421487237,512.0482156111709,509.12424760832863,507.31115689596027
1.2600000000000007,-0.06131569155269418,-0.1909284562124724,11.510049538841084,6.153936204751531,0.015126957005211494,0.0,-0.15954428355913777,-0.6766737853926784,2.7097082527566396,-0.14561982396228493,-0.029652400012291084,0.0,450.9122000623221,449.34128505700085,448.1254858961945,449.59894787349424
1.3200000000000007,-0.07118363637159664,-0.23413191572170944,11.674716949664745,6.145190093056341,0.013351728591571188,0.0,-0.16921019849952912,-0.7642738967777049,2.7788914540484484,-0.14606724461453485,-0.029456961489335475,0.0,436.92977350326123,436.94578258701927,435.8562565919749,435.7985172361592
1.3800000000000008,-0.08158802704983374,-0.282664378116522,11.842795923475814,6.136974902332421,0.012411833020728125,0.0,-0.17748158347508555,-0.8542550330279407,2.8234787814772515,-0.1230554543164259,0.0030899766848189562,0.0,426.8986532973676,429.66684485679804,428.9083259365404,430.83980513001455
1.4400000000000008,-0.09252585101672459,-0.3373322460137776,12.017447512782967,6.129250117497772,0.012468123743115456,0.0,-0.18712092082820458,-0.9687936658856661,2.9976129433874736,-0.1436472825354541,-0.003756414260883557,0.0,469.9452610306984,469.414263556931,471.6328140895759,470.0252241747634
1.5000000000000009,-0.10397096009710913,-0.3981751450708545,12.196896806618003,6.12088520555027,0.012095874172018739,0.0,-0.1943577076389901,-1.0600364673155223,2.9838998768007023,-0.1320758017350607,-0.011614376449903511,0.0,412.20911322533175,411.51419523831316,410.6170377302311,411.6224503644395
1.560000000000001,-0.11589659347193954,-0.46537527430455977,12.379964299635295,6.113135503998336,0.011414728181367906,0.0,-0.20308406847157667,-1.1807514354482256,3.1177792945433676,-0.12389672580957763,-0.010833629614589165,0.0,459.9126139397521,459.9745774991058,459.12715266667965,459.76091350949144
1.620000000000001,-0.12831766968815178,-0.53978607298869,12.569868322574198,6.105546205620815,0.010639474498436385,0.0,-0.21087577422161824,-1.3003287033846076,3.2118812794684777,-0.13224671697350038,-0.01746138334034804,0.0,448.8858835934225,448.3478256278898,448.7324632062815,448.03961366084644
1.680000000000001,-0.1411276832624306,-0.6204913498018565,12.75963964711469,6.098267179965269,0.009443447778236802,0.0,-0.21604511502500265,-1.3904587594110616,3.113942206005672,-0.1054568164436929,-0.025403740240411282,0.0,384.08953401992824,383.3354465181645,383.37494377763045,385.89580092844307
